[info ] InitLogOutput:00269                    WBDI Build Jul 13 2024 15:04:55, LogTarget 31, LogLevel 9, LogPath C:\ProgramData\Goodix\WBDI.log
[info ] tls_callback_recv:00693                [tls_callback_recv recv 10597 bytes data.]
[debug] tlsapp_set_tls_state_ocall:00508       input parameter state:16.
[debug] tlsapp_set_tls_state_ocall:00515       TLS now IN handshake state:16.
[info ] tlslib_read:00581                      <= tlslib_read exit with ret:10573 tls server state:16.
[info ] tls_read_ecall:00893                   tlslib_read OK Got:10573 bytes data. BEFORE call data_from_device_enclave
[debug] data_from_device_enclave:00997         =>Entry
[debug] data_from_device_enclave:01026         Cmd:0x20, Cmd0:0x02, Cmd1:0x00, Cmd2:0x00, Length:10570
[debug] chicagoHUget_rawdata:00071             =>Entry
[debug] chicagoHUget_rawdata:00081             source data len:10560
[debug] ChicagoHUDataRegroup:00062             Regroup pixels:5120
[debug] chicagoHUget_rawdata:00099             1 <=Exit
[debug] data_from_device_enclave:01134         crc check ok
[debug] data_from_device_enclave:01144         <=Exit
[info ] tls_read_ecall:00895                   AFTER call data_from_device_enclave
[info ] tls_read_ecall:00900                   exit <= TLS_Read_ecall exit with ret:10573, [Server State : 16].
[info ] DataFromTLS:05076                      TLS_Read_ecall end, sgx status:0x0, retval:10573, g_onekeyImageHasSet:0, pack len:10602, pack type = 0xb
[debug] set_mode:00577                         --- g_halcontext.mode = GF_IMAGE_MODE
[debug] DataFromTLS:05113                      --- TLS_read_enclave end retval = 10573
[debug] DataFromTLS:05129                      exit
[debug] MilanEvtInterruptWorkItem:05155        exit
[debug] device_data_analyze:01868              got data for GF_IMAGE_MODE
[info ] device_data_analyze:01874              is_buffer_empty_ecall, sgx status: 0x0, ret: 0
[debug] device_data_analyze:01885              ------ got image ----
[info ] device_data_analyze:01893              get_frame_buffer_ecall, sgx status: 0x0
[info ] device_data_analyze:01896              clear_buffer_ecall, sgx status: 0x0
[debug] device_data_analyze:01899              signal HANDLE_IMAGE
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[debug] gf_get_oneframe:05543                  <= exit with ret(BOOL):1.
[info ] gf_check_baseisvalid:05888             gf_get_navbase
[debug] gf_get_navbase:05462                   get 12(3MilanL12MilanHu) nav data
[info ] ChicagoHUSetMode:00432                 enter, Mode 5, Type 0, base_type 0
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00582                 setmode: nav
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x5-0-0x2-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x50 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-1
[trace] get_msg_data:04327                     get ack for cmd: 0x50
[trace] get_msg_data:04358                     get ack for set nav, current fdt dowm mode:0
[debug] SpiSendDataToDevice:02208              exit
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 3313, checksum: 157 and first 5 bytes: 0x50 0xee 0xc 0xa6 0xb0
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0x5-0x0-0x0-0xcee-1
[debug] data_from_device:03679                 --- recv nav data......length:3310
[debug] data_from_device:03682                 data_from_device Len = 3304
[debug] ChicagoHUDataRegroup:00062             Regroup pixels:2200
[debug] data_from_device:03690                 data_from_device get_navdata ren = 1
[debug] data_from_device:03695                 NAV crc check ok
[debug] device_data_analyze:01902              got data for GF_NAV_MODE
[info ] device_data_analyze:01905              is_buffer_empty_ecall, sgx status: 0x0, ret: 0
[info ] device_data_analyze:01917              get_navbase_buffer_ecall, sgx status: 0x0
[info ] device_data_analyze:01920              clear_buffer_ecall, sgx status: 0x0
[debug] device_data_analyze:01923              signal HANDLE_NAV
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[info ] gf_check_baseisvalid:05896             imagebase_needupdate 0 0, base_valid 0
[debug] gf_check_baseisvalid_ecall:00766       start, base_valid 0:1, imagebase_needupdate 0
[debug] FDT_UpdateBaseStatus:00793             curRet:2
[debug] FDT_UpdateBaseStatus:00794             gPreRet:2
[debug] gf_check_baseisvalid_ecall:00792       start, base_valid 1:1, imagebase_needupdate 0, imageret 2 2
[info ] gf_check_baseisvalid:05899             gf_check_baseisvalid_ecall, sgx status: 0x0, ret: 1, imagebase_needupdate 0 0, base_valid:1
[info ] gf_check_baseisvalid:05907             save base to file
[debug] get_basesize_ecall:00529               seal len 3200:3272, 10240:10312
[info ] gf_savebaseTofile:05776                get_basesize_ecall, sgx status: 0x0, nav_buff_size:3272, imagebase_size:10312
[debug] gf_savebaseTofile:05790                nav buffer size:3200 buffer size:10240
[debug] goodix_sgx_aes_seal:00134              way 1, passed len 3200:3272
[debug] goodix_sgx_aes_seal:00165              seal len 3200:3272
[debug] goodix_sgx_aes_seal:00134              way 1, passed len 10240:10312
[debug] goodix_sgx_aes_seal:00165              seal len 10240:10312
[debug] gf_savebaseTofile_ecall:00564          goodix seal 0x0 3272:3272, 0x0 10312:10312
[info ] gf_savebaseTofile:05803                gf_savebaseTofile_ecall, sgx status: 0x0, nav_buff_size:3272, imagebase_size:10312
[info ] gf_savebaseTofile:05825                write 13664-13664 bytes to base file
[debug] gf_savebaseTofile:05846                exit size:13664(dec)
[info ] device_fdtdata_analyze:06457           request pending after check: to FDT DOWN
[info ] ChicagoHUSetMode:00432                 enter, Mode 3, Type 1, base_type 1
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00476                 setmode: Fdt down
[debug] ChicagoHUSetMode:00526                 switch to FDT mode 1(1Down2Up3Manual)
[debug] ChicagoHUSetMode:00527                 base data sent::0x80b280c6809d80b3809b80b4
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x3-1-0xe-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x32 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-1
[trace] get_msg_data:04327                     get ack for cmd: 0x32
[trace] get_msg_data:04342                     get ack for set fdt down, current fdt dowm mode:1
[info ] gfOnCancel:02502                       entry
[info ] gfOnCancel:02539                       exit
[debug] clear_submit_delay:04032               enter
[info ] sessionThread:00108                    UNLOCK to clear pov data right away
[warn ] ClearPOVImage:03806                    no pov data
[trace] OnActivate:03213                       entry
[info ] OnActivate:03256                       The last OnActivate done.
[debug] OnActivate:03259                       activate flag 0
[debug] OnActivate:03275                       to switch to sleep mode
[debug] set_state:00679                        to set state from 1 to 3
[info ] ChicagoHUSetMode:00432                 enter, Mode 6, Type 0, base_type 0
[debug] SpiSendDataToDevice:02208              exit
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[info ] ChicagoHUSetMode:00460                 current fdt down mode 0
[info ] ChicagoHUSetMode:00555                 setmode: sleep
[debug] SpiSendDataToDevice:02096              cmd0-cmd1-Len-ackt:0x6-0-0x2-1000(0x0NOP,0x2Ima,0x3FDT(dow/up/man),0x4FF,0x5NAV,0x6Sle,0x7IDL,0x8REG,0x9CHIP,0xAOTHER,0xBMSG,0xCNOTI,0xDTLSCONN,0xEPROD,0xFUPFW)
[debug] MilanEvtInterruptIsr:04901             spi pack :type: 10, len: 6, checksum: 166 and first 5 bytes: 0xb0 0x3 0x0 0x60 0x1
[debug] data_from_device:03587                 cmd0-cmd1-cmd2-len-state: 0xb-0x0-0x0-0x3-3
[trace] get_msg_data:04327                     get ack for cmd: 0x60
[trace] get_msg_data:04362                     get ack for set sleep, current fdt dowm mode:0
[debug] SpiSendDataToDevice:02208              exit
[debug] SpiSendDataToDeviceLock:00485          SpiSendDataToDeviceLock exit
[debug] SendDataToDeviceLock:00321             exit, ret = 1
[debug] set_state:00679                        to set state from 3 to 1
[debug] OnActivate:03282                       FDT DOWN info, fdt_is_down 0, current fdt down mode 0
[debug] OnActivate:03336                       exit with activate flag 0
[info ] MilanEvtDeviceD0Exit:04595             target state: 4, power action: 0
[warn ] ClearPOVImage:03806                    no pov data
[debug] clear_submit_delay:04032               enter
[info ] MilanEvtDeviceD0Exit:04607             enter S0 idle, current fdt down mode 0, fdt_is_down:0
